CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
6817-VAWTEI-B1W,5,3,Male,74,8,Crafts,No,43,Yes,121000,4.5,1.81863,3.62637,No,Unmarried,1,1,1,0,0,1,4,Own,Domestic,63000,28,No,No,Mast,40,12,2730.5,Yes,72,208.35,4975.35,No,0,0,Yes,No,0,0,Yes,No,No,2,No,Yes,No,No,Yes,18,Yes,No,No,No,Yes
4223-KPOZJK-90G,1,1,Female,57,10,Professional,No,12,No,62000,10,1.1036,5.0964,No,Unmarried,1,1,0,0,0,0,2,Own,Foreign,23400,19,No,Yes,Visa,37,15,3880,No,69,83.25,1875.3,No,0,0,Yes,No,0,0,No,No,No,No,No,Yes,No,Yes,No,24,No,No,No,No,Yes
5108-UHKJMO-ZYU,1,2,Female,56,11,Sales,No,2,No,72000,4.5,0.40176,2.83824,No,Unmarried,2,5,0,0,0,1,4,Own,Domestic,34300,36,Yes,Yes,Visa,25,5,2495.2,No,61,25.8,552.85,No,0,0,Yes,Yes,32.2,2033.4,Yes,No,No,No,Yes,Yes,Yes,Yes,No,29,Yes,Yes,No,No,Yes
7894-IUDVPG-NCY,4,2,Male,61,9,Labor,No,27,Yes,11000,12.9,0.607332,0.811668,No,Unmarried,1,5,0,0,0,1,2,Lease,Foreign,5300,25,Yes,Yes,Mast,35,3,464.1,No,69,113.55,2643.45,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,25,No,No,No,No,Yes
5900-ZDZOTK-CHH,1,1,Female,44,16,Sales,No,3,No,42000,13.4,2.543856,3.084144,No,Unmarried,1,0,0,0,0,1,0,-1,-1,-1000,25,No,Yes,Visa,9,10,3395.6,No,35,15.3,180.55,Yes,30.7,1055.35,No,No,0,0,No,Yes,Yes,4,No,Yes,No,No,No,21,Yes,Yes,Yes,No,No
3669-VGOBHX-TBH,5,4,Female,48,17,Professional,No,7,No,46000,13.4,2.564224,3.599776,No,Married,3,6,0,0,0,1,2,Own,Domestic,23900,31,No,No,AMEX,25,12,6081.7,Yes,45,34.65,517.45,Yes,26.55,1166.95,No,No,0,0,Yes,No,No,No,No,No,No,Yes,No,22,Yes,Yes,Yes,No,Yes
6354-YEDPOQ-U8E,1,1,Male,77,12,Service,No,29,Yes,23000,6.4,0.19136,1.28064,No,Unmarried,2,3,0,0,1,0,1,Own,Domestic,9800,41,No,Yes,Visa,37,11,1516.4,No,67,71.85,1703.8,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,No,No,No,No,21,No,No,No,No,Yes
0904-SOEITG-6WZ,5,2,Male,51,16,Crafts,Yes,19,No,90000,10.6,4.06404,5.47596,No,Married,6,0,0,0,0,1,0,-1,-1,-1000,23,No,Yes,Disc,15,11,7190,Yes,37,32.4,430.45,No,0,0,Yes,Yes,47.8,1721.6,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,22,Yes,Yes,Yes,Yes,No
7711-OLTGIS-BYZ,2,2,Male,54,17,Sales,No,1,No,36000,1.5,0.10098,0.43902,No,Married,2,9,1,0,0,1,1,Lease,Domestic,19900,21,Yes,Yes,AMEX,10,6,2087.6,No,29,21.6,255.45,Yes,47.55,1335.45,Yes,Yes,46,1329.25,Yes,Yes,No,4,Yes,Yes,Yes,Yes,Yes,15,Yes,Yes,Yes,Yes,No
3486-HOBUSQ-XYJ,4,3,Female,54,16,Professional,No,8,No,40000,8.3,0.38844,2.93156,No,Unmarried,1,0,0,0,0,0,3,Own,Domestic,20400,32,No,Yes,AMEX,4,14,7125.4,Yes,13,9.3,28.5,No,0,0,Yes,Yes,24.6,271.5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,23,Yes,No,No,Yes,No
8681-LQUWES-XE6,5,5,Female,79,11,Professional,No,13,Yes,27000,10.9,0.108891,2.834109,No,Married,2,0,0,0,0,1,1,Own,Domestic,11400,22,No,Yes,Disc,38,14,4467.9,No,69,56.85,1293.15,No,0,0,Yes,No,0,0,Yes,No,No,4,No,No,No,No,No,23,Yes,Yes,No,No,Yes
4031-LLUZAE-T5B,4,4,Female,43,16,Professional,No,9,No,102000,7.1,1.144236,6.097764,No,Married,2,2,1,0,0,1,4,Own,Domestic,36200,27,Yes,No,Disc,25,15,4944.3,Yes,61,38.7,754.75,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,17,No,No,Yes,No,Yes
5911-YIEHQT-M14,1,2,Female,75,16,Professional,No,11,No,32000,3.5,0.2352,0.8848,No,Unmarried,1,0,0,0,0,1,4,Own,Foreign,16900,38,No,No,Mast,27,10,2201.3,Yes,65,38.55,811.85,Yes,47.8,2997.6,Yes,Yes,37.35,2388.1,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,29,Yes,No,Yes,Yes,Yes
4821-QWICIL-3O3,3,2,Male,25,16,Sales,No,0,No,25000,10.8,1.1853,1.5147,Yes,Married,2,0,0,0,0,1,2,Own,Domestic,11400,18,No,Yes,Mast,6,9,2609.5,Yes,15,12.6,45.6,Yes,28.55,415.1,No,Yes,17.55,239.1,Yes,Yes,No,4,No,No,No,No,Yes,21,Yes,Yes,Yes,Yes,No
8028-XWQEYK-KQQ,5,2,Male,70,20,Crafts,No,28,Yes,12000,9.6,0.235008,0.916992,No,Married,2,0,0,0,0,1,0,-1,-1,-1000,27,No,Yes,AMEX,33,6,1478.8,No,69,32.1,833.1,No,0,0,Yes,Yes,41.4,2774.55,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,15,Yes,No,Yes,No,Yes
5187-MBJCOX-L7K,4,3,Male,18,13,Sales,No,0,No,17000,4.3,0.169592,0.561408,No,Married,3,2,0,1,0,1,2,Own,Domestic,7000,32,Yes,Yes,Mast,0,11,3746.8,Yes,9,40.95,110.85,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,26,No,No,Yes,No,No
2482-PRCWXB-GKH,4,1,Male,60,13,Service,No,20,No,168000,13.7,14.868336,8.147664,Yes,Unmarried,1,0,0,0,0,0,0,-1,-1,-1000,18,Yes,No,Mast,20,9,5081.4,Yes,52,16.65,323.6,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,18,No,No,No,No,No
2131-MLWCNY-N3Z,2,5,Male,46,11,Sales,No,9,No,31000,5.6,0.32984,1.40616,No,Unmarried,2,3,0,0,3,1,0,-1,-1,-1000,38,No,Yes,Visa,21,16,6057.7,Yes,57,52.05,968.7,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,20,No,No,No,No,Yes
4649-XQIERQ-NX3,5,5,Male,29,11,Professional,No,5,No,30000,9.4,1.79916,1.02084,No,Unmarried,2,0,0,0,0,1,4,Own,Foreign,16300,29,Yes,No,Othe,10,7,1946.7,No,25,15.3,112.75,No,0,0,Yes,No,0,0,No,No,No,No,Yes,No,No,Yes,No,24,Yes,No,No,No,No
8612-LRUHOZ-UB7,3,5,Female,32,12,Sales,No,2,No,35000,10.4,0.22204,3.41796,No,Married,2,5,0,0,0,0,1,Own,Domestic,17400,28,No,No,Mast,4,9,1615,No,17,12.9,70.4,No,0,0,Yes,Yes,22.5,379.1,Yes,No,No,No,Yes,Yes,Yes,Yes,No,11,No,Yes,Yes,No,No
4610-AQKNEI-8SL,1,1,Male,63,11,Sales,No,13,No,70000,8.4,1.86396,4.01604,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign,35100,19,Yes,No,Mast,13,13,2811.5,No,22,36,281.1,Yes,47.35,1018.6,Yes,Yes,56.55,1219.2,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,28,Yes,Yes,Yes,Yes,Yes
8163-YIYWHC-E4Q,1,2,Female,29,22,Sales,No,0,No,31000,2.8,0.106764,0.761236,Yes,Married,4,10,1,0,0,1,2,Own,Foreign,14000,24,No,No,Disc,9,13,1544.8,Yes,13,44.7,210.6,Yes,41.4,498.95,Yes,Yes,34.3,420.15,No,Yes,Yes,3,Yes,Yes,Yes,Yes,No,24,Yes,Yes,Yes,Yes,No
2384-IAMKEU-IE6,5,5,Female,20,12,Sales,Yes,0,No,22000,6.6,1.064316,0.387684,No,Unmarried,2,9,0,0,0,1,0,-1,-1,-1000,30,Yes,Yes,AMEX,1,4,1533.8,No,4,11.85,11.5,No,0,0,Yes,No,0,0,No,No,No,2,No,No,No,No,No,29,Yes,Yes,No,No,No
6192-FFWPIK-4XF,4,2,Female,36,15,Professional,No,5,No,29000,5.4,0.451008,1.114992,No,Unmarried,1,0,0,0,0,0,3,Own,Foreign,9800,22,No,Yes,Mast,14,8,3617.7,No,32,29.85,334.05,No,0,0,Yes,Yes,29.3,861.45,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,22,Yes,No,No,Yes,Yes
3119-TNKOXG-00O,4,3,Male,37,12,Professional,No,4,No,36000,5,0.0558,1.7442,No,Married,4,5,3,2,0,1,1,Own,Foreign,24000,23,No,Yes,Disc,11,8,1879.6,Yes,32,25.65,279.6,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,18,Yes,No,Yes,No,Yes
9827-KTWUYN-E41,3,5,Female,59,10,Professional,Yes,22,No,135000,5.6,3.41712,4.14288,No,Unmarried,1,0,0,0,0,0,3,Own,Foreign,98500,32,No,Yes,AMEX,19,10,10776.6,No,48,33.3,501.05,No,0,0,Yes,No,0,0,No,No,No,No,Yes,No,No,No,No,26,No,No,No,No,Yes
8897-LGRDDL-815,5,5,Female,64,19,Sales,No,11,Yes,9000,14.6,0.218124,1.095876,No,Unmarried,1,0,0,0,0,1,0,-1,-1,-1000,31,Yes,No,Disc,30,7,1313,Yes,58,57.75,1191.2,Yes,34.8,2040.65,Yes,No,0,0,Yes,No,No,No,No,No,No,No,Yes,19,No,No,Yes,No,Yes
0426-XJDJWQ-I5M,2,4,Male,78,21,Sales,No,2,Yes,24000,14.2,2.089104,1.318896,Yes,Married,2,6,0,0,0,1,3,Lease,Foreign,16800,26,Yes,Yes,Mast,7,10,1848.3,Yes,23,28.65,193.2,No,0,0,Yes,No,0,0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,24,Yes,No,No,No,No
1580-BDVEHG-V4S,4,3,Female,68,19,Sales,No,7,No,24000,12.7,0.59436,2.45364,No,Married,4,5,2,0,0,0,4,Lease,Domestic,10100,30,No,Yes,Mast,18,16,2649.3,No,35,39.15,425,No,0,0,Yes,No,0,0,Yes,No,No,Yes,No,No,No,Yes,No,17,Yes,Yes,Yes,No,Yes
0638-VOSAQV-G80,3,4,Female,77,10,Service,No,29,No,131000,7.2,3.376656,6.055344,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign,65600,33,No,No,Disc,38,8,2704,No,72,152.1,3787.25,No,0,0,Yes,No,0,0,Yes,No,No,No,No,Yes,No,Yes,No,26,No,No,No,No,Yes
4166-MFJSXA-T7W,3,2,Female,56,20,Crafts,No,24,No,296000,12.2,7.655744,28.456256,No,Unmarried,3,6,0,0,0,1,0,-1,-1,-1000,14,Yes,No,AMEX,24,10,6993.5,No,46,52.35,750.65,No,0,0,Yes,No,0,0,Yes,No,No,3,Yes,No,No,No,No,23,Yes,Yes,No,Yes,Yes
0865-TGCVLT-KUD,5,4,Male,61,14,Sales,No,1,Yes,9000,3,0.07263,0.19737,No,Married,2,1,0,1,0,0,2,Lease,Domestic,3800,26,Yes,Yes,Visa,30,8,1772.7,No,62,40.95,880.35,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,31,Yes,No,No,No,Yes
9514-WIXQQL-ABO,3,3,Female,30,16,Agriculture,No,6,No,63000,5.8,1.476216,2.177784,No,Unmarried,1,0,0,0,0,1,3,Own,Domestic,24400,21,No,No,Visa,1,12,2379.8,Yes,2,4.65,1.85,Yes,28.15,25,No,Yes,17.9,16.4,Yes,No,Yes,3,No,No,No,No,Yes,26,Yes,Yes,Yes,No,No
8861-DDLBCY-RNJ,2,2,Male,27,21,Service,No,0,No,53000,2.6,0.829556,0.548444,Yes,Married,4,15,0,0,0,1,2,Own,Domestic,32300,19,No,No,Disc,5,6,1216.1,Yes,4,13.05,22.35,Yes,39.95,113.55,No,Yes,45.05,123.25,No,Yes,No,Yes,Yes,Yes,Yes,No,No,23,Yes,Yes,Yes,No,No
6592-EUPEXN-QJ7,1,2,Female,35,12,Sales,No,5,No,21000,23.6,1.893192,3.062808,No,Married,4,0,0,0,0,0,1,Own,Domestic,8500,31,Yes,Yes,Othe,17,9,1349.3,No,66,58.35,1202.95,No,0,0,Yes,Yes,35.85,2408.4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,20,No,No,Yes,Yes,Yes
9910-GXMLHA-13C,4,2,Female,60,15,Labor,No,26,Yes,38000,3.6,0.274968,1.093032,No,Married,2,10,0,1,0,1,5,Own,Domestic,17300,27,No,No,Othe,39,23,3362.3,No,71,61.2,1474.05,No,0,0,Yes,No,0,0,Yes,No,No,2,Yes,Yes,Yes,Yes,Yes,25,Yes,Yes,No,No,Yes
6772-ZVVRDK-NX4,1,1,Female,26,14,Labor,No,5,No,21000,11.8,0.914382,1.563618,No,Unmarried,1,4,1,2,0,1,3,Own,Foreign,10500,20,Yes,No,AMEX,9,8,2651.1,No,19,19.65,108.35,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,Yes,No,21,No,Yes,Yes,No,No
6299-IMFAQU-EAQ,5,5,Female,27,16,Sales,No,1,No,21000,14.3,1.102101,1.900899,Yes,Unmarried,1,0,0,0,0,0,4,Own,Foreign,11600,26,No,No,Visa,6,9,5360.4,No,21,5.85,54,Yes,28.3,535.75,Yes,Yes,22.4,438.25,Yes,No,No,3,No,No,No,No,Yes,20,Yes,Yes,Yes,Yes,No
4922-CZOOJF-PSK,4,2,Male,36,15,Professional,No,4,No,55000,5.3,1.48665,1.42835,No,Married,4,8,0,0,0,1,1,Own,Foreign,23800,25,Yes,No,AMEX,17,10,2546.5,Yes,25,19.95,150.9,No,0,0,Yes,Yes,34.45,866.75,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,No,21,Yes,Yes,Yes,No,Yes
6670-RHMWYQ-KNJ,4,2,Female,75,19,Sales,No,7,Yes,11000,15.9,0.391776,1.357224,No,Unmarried,1,7,0,0,0,1,3,Own,Foreign,6300,19,Yes,No,AMEX,33,4,794.4,No,68,42.9,969.35,No,0,0,Yes,No,0,0,Yes,No,No,2,No,Yes,Yes,Yes,No,13,Yes,No,Yes,Yes,Yes
6590-SDFAWO-HEY,1,1,Female,59,19,Sales,No,5,No,44000,17.9,3.42606,4.44994,No,Unmarried,1,3,0,3,0,0,6,Own,Foreign,32300,19,No,Yes,Disc,3,11,1310.2,No,8,9.15,22.1,No,0,0,No,No,0,0,No,Yes,Yes,3,No,Yes,Yes,No,No,15,Yes,No,No,No,No
4038-XRNFXU-8JL,5,5,Female,34,16,Crafts,Yes,9,No,53000,23.9,4.572787,8.094213,No,Married,3,0,0,0,0,1,3,Own,Foreign,30800,21,No,Yes,Mast,15,14,4426.8,Yes,27,33.75,317.65,Yes,48.5,1318.55,Yes,Yes,47.75,1203.2,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,22,Yes,Yes,Yes,Yes,No
7865-BNVTDE-9BH,2,1,Female,73,10,Sales,No,10,Yes,14000,7.1,0.224644,0.769356,No,Married,2,5,0,0,0,1,4,Own,Foreign,6600,22,No,Yes,Othe,39,7,1157.3,No,72,136.8,3224.65,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,21,No,No,No,No,Yes
0724-PVHYQY-ZJL,3,1,Male,67,10,Service,No,24,Yes,23000,2.5,0.112125,0.462875,No,Married,2,8,0,0,0,1,1,Own,Foreign,13500,21,Yes,Yes,Othe,32,12,2922.9,No,57,39.75,878.65,No,0,0,Yes,No,0,0,No,No,No,No,Yes,No,No,Yes,No,26,No,No,No,No,Yes
1751-UGIABB-VW5,5,5,Female,63,21,Service,Yes,13,No,254000,4.3,3.637026,7.284974,No,Married,2,1,0,1,0,1,5,Own,Foreign,79400,23,No,Yes,Disc,36,9,5071.1,No,58,76.8,1459.15,Yes,43.5,2439.15,Yes,Yes,42.8,2402.35,Yes,Yes,Yes,4,No,No,No,No,Yes,18,Yes,Yes,Yes,Yes,No
8669-KDTDDR-BQT,4,1,Male,20,12,Agriculture,No,1,No,15000,5.9,0.154875,0.730125,No,Married,5,1,0,1,0,1,1,Lease,Foreign,5600,31,Yes,No,AMEX,2,10,1148.4,Yes,11,12.3,54.55,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,22,No,No,No,No,No
3477-MMFWGS-GYL,2,5,Female,31,12,Labor,No,8,No,24000,13.6,1.504704,1.759296,Yes,Married,4,9,3,1,0,1,2,Own,Foreign,11100,22,Yes,No,Visa,13,9,1355.7,Yes,39,18.6,214.05,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,25,No,No,No,No,Yes
1886-LXGDFC-QON,2,2,Female,51,15,Service,No,16,No,28000,5.6,0.370048,1.197952,No,Unmarried,1,0,0,0,0,0,4,Own,Foreign,14700,29,Yes,Yes,Disc,5,18,3751.1,No,11,19.8,73.15,Yes,22.65,232.75,No,No,0,0,No,No,No,2,No,No,No,No,Yes,25,Yes,No,Yes,No,No
0515-HJKRYI-KB1,4,1,Male,68,15,Labor,No,33,Yes,58000,2.8,0.613872,1.010128,No,Unmarried,1,4,0,1,3,1,5,Own,Domestic,27000,25,Yes,Yes,AMEX,39,10,2619.1,Yes,72,63.9,1556.65,No,0,0,Yes,No,0,0,Yes,No,No,3,No,No,No,No,No,23,Yes,Yes,Yes,No,Yes
7820-OFHGFW-M5X,3,3,Male,53,11,Professional,No,13,No,52000,13.7,1.667016,5.456984,No,Married,2,1,1,0,0,1,2,Own,Foreign,29900,17,No,Yes,Mast,35,6,1704.7,Yes,69,81.3,1817.45,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,No,Yes,Yes,No,20,No,No,No,No,Yes
1618-FPIXBZ-90I,5,5,Female,26,18,Sales,No,0,No,23000,15,0.84525,2.60475,No,Married,5,0,0,0,0,1,1,Own,Foreign,12600,23,Yes,No,Visa,8,15,4389.7,No,54,51.9,911.25,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,18,No,No,Yes,No,Yes
2989-VXKRVE-HWL,1,1,Female,20,12,Service,No,0,No,22000,10.1,0.384406,1.837594,Yes,Married,5,1,1,0,0,1,2,Own,Domestic,11400,21,No,No,Visa,2,11,2175.4,Yes,36,14.85,170.95,No,0,0,Yes,No,0,0,No,No,No,No,No,Yes,No,No,No,22,Yes,No,No,No,Yes
9751-KKBDPN-CJG,2,2,Female,19,14,Service,No,0,No,20000,10.6,1.07696,1.04304,No,Unmarried,2,0,0,0,0,1,1,Own,Foreign,8000,36,Yes,Yes,Visa,2,11,2103.1,No,3,10.2,8.45,No,0,0,Yes,Yes,27.7,56.25,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,28,Yes,Yes,Yes,Yes,No
2044-KFTKUB-YTV,3,5,Female,23,10,Service,No,2,No,33000,3.4,0.424116,0.697884,Yes,Married,5,1,0,1,0,0,1,Own,Domestic,11100,21,Yes,Yes,Othe,5,12,4085.1,No,36,25.95,279.85,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,14,No,No,No,No,No
0238-TDKQMF-WVH,5,1,Male,49,12,Service,No,22,No,59000,7.4,0.309986,4.056014,No,Married,2,9,1,1,0,1,2,Own,Foreign,27800,21,No,No,Visa,31,6,2413.6,Yes,67,55.2,1293.35,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,22,Yes,No,No,No,Yes
3841-PUTRMQ-6P3,1,1,Male,37,19,Sales,Yes,3,No,52000,8,2.73728,1.42272,No,Unmarried,1,6,0,0,0,1,2,Own,Foreign,24600,27,No,Yes,Disc,13,8,3534.2,Yes,20,24.75,135.3,Yes,34.4,733.95,Yes,Yes,25.15,507.7,Yes,Yes,Yes,4,Yes,Yes,No,No,Yes,20,Yes,Yes,Yes,No,No
5534-ERJQNY-GGA,5,4,Female,44,17,Professional,No,4,No,88000,2.1,0.524832,1.323168,No,Married,2,0,0,0,0,1,4,Own,Domestic,40200,23,No,No,Visa,4,14,4997.9,No,5,24.6,49.7,Yes,29.05,100.45,No,No,0,0,No,Yes,No,Yes,No,Yes,No,Yes,No,17,Yes,Yes,Yes,No,No
9665-BSWFJD-TUL,1,1,Male,41,11,Service,No,7,No,52000,13.6,3.833024,3.238976,No,Married,2,1,1,0,0,0,0,-1,-1,-1000,27,No,No,Visa,11,14,3560.5,No,24,15.3,114.55,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,22,No,Yes,No,No,No
3988-VBWVBV-XMP,5,5,Female,49,19,Service,Yes,16,No,104000,9.8,5.6056,4.5864,No,Unmarried,2,4,0,4,0,1,3,Own,Foreign,46500,24,No,No,Mast,24,11,2962.2,Yes,41,34.65,464,Yes,44.45,1737.1,Yes,Yes,35.25,1420.75,Yes,Yes,No,4,No,No,Yes,Yes,Yes,20,Yes,Yes,No,No,Yes
1886-KFBZJE-VSQ,1,5,Female,33,19,Sales,No,3,No,57000,12.7,3.141726,4.097274,Yes,Married,5,5,0,0,0,0,2,Own,Domestic,26800,26,No,No,AMEX,3,21,6136.6,Yes,9,16.35,41.75,No,0,0,No,No,0,0,Yes,Yes,Yes,3,No,No,Yes,No,No,15,Yes,No,Yes,No,No
0132-MBDKOW-6I6,3,3,Female,69,10,Sales,No,4,No,26000,14.3,1.773486,1.944514,No,Unmarried,1,1,0,1,0,0,2,Own,Domestic,17300,32,No,No,Othe,20,11,1735.4,No,39,18.9,223.65,No,0,0,No,No,0,0,No,No,No,No,Yes,Yes,No,Yes,No,29,No,No,No,No,No
8243-LXUTAO-4HW,4,2,Male,43,19,Sales,No,4,No,77000,9,0.47817,6.45183,No,Unmarried,1,1,0,1,0,1,2,Own,Foreign,50800,24,No,No,AMEX,15,12,11045.7,No,42,33.75,444,No,0,0,Yes,Yes,39.05,1607.65,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,18,Yes,Yes,No,Yes,No
1872-NNWTDW-A7N,4,5,Male,51,8,Service,Yes,23,No,100000,21.6,4.968,16.632,No,Married,2,7,0,0,0,1,4,Own,Domestic,52800,33,No,No,Disc,33,8,2775.2,No,72,77.85,1966.85,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,16,No,Yes,No,No,Yes
3253-BBWSOT-ZIX,4,5,Male,40,16,Sales,No,2,No,33000,8.6,0.8514,1.9866,Yes,Unmarried,1,0,0,0,0,0,3,Lease,Domestic,16100,34,No,Yes,Visa,22,8,1490.6,Yes,60,67.2,1410.65,No,0,0,Yes,No,0,0,Yes,No,No,2,Yes,No,No,No,Yes,17,Yes,Yes,Yes,No,Yes
0205-CECTHW-Z15,5,1,Female,27,17,Professional,No,1,No,21000,2.6,0.16107,0.38493,No,Unmarried,1,7,1,2,0,0,2,Own,Domestic,9400,17,Yes,Yes,Mast,8,4,631.9,No,18,21.75,102.1,Yes,29.7,492.65,No,No,0,0,Yes,No,No,3,No,Yes,No,No,Yes,17,Yes,Yes,Yes,No,No
6120-ZYMAZH-14N,1,1,Male,64,15,Professional,No,15,No,47000,0.5,0.11233,0.12267,No,Unmarried,2,10,3,3,0,1,5,Own,Domestic,24600,23,Yes,Yes,Mast,13,14,7179.2,No,33,16.05,165.35,No,0,0,No,No,0,0,No,No,No,No,No,No,No,Yes,No,16,No,Yes,No,No,No
6856-FWZOYG-MSF,5,3,Female,22,14,Sales,No,0,No,24000,2.3,0.08832,0.46368,Yes,Married,6,1,1,0,0,0,1,Own,Foreign,13500,22,No,Yes,Visa,4,9,1871.4,No,56,102.75,1879.65,No,0,0,Yes,No,0,0,Yes,No,No,2,Yes,Yes,Yes,Yes,No,20,Yes,No,Yes,No,Yes
3398-MLXGWI-AY9,5,5,Female,58,14,Labor,No,27,Yes,9000,21.7,1.246014,0.706986,No,Unmarried,1,2,1,1,0,0,0,-1,-1,-1000,34,No,No,AMEX,25,13,3484.2,No,57,32.7,600.65,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes
3237-FGSMQY-QZY,1,4,Female,60,17,Professional,No,13,No,26000,6.1,0.367952,1.218048,No,Unmarried,1,0,0,0,0,1,5,Own,Domestic,11600,25,No,No,Disc,29,11,2208.3,No,56,38.85,672.1,Yes,42.8,2254.75,Yes,No,0,0,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,No,12,Yes,Yes,Yes,Yes,Yes
8524-HMQIXY-RZ0,4,1,Male,63,18,Professional,Yes,7,No,66000,5.3,1.028412,2.469588,No,Married,2,1,1,0,0,1,2,Lease,Domestic,37400,17,Yes,Yes,Disc,12,10,6041.9,No,38,17.85,261.8,Yes,54.7,2026.3,Yes,Yes,56.6,2119.55,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,23,Yes,Yes,Yes,Yes,No
7520-CKUHCD-DHF,4,5,Female,33,16,Sales,No,3,No,26000,8.7,0.27144,1.99056,No,Married,3,0,0,0,0,1,2,Lease,Foreign,14000,37,Yes,No,Disc,7,10,1512.8,No,21,23.25,180.5,Yes,24.8,490.7,No,No,0,0,Yes,No,No,Yes,No,No,No,No,Yes,19,Yes,Yes,Yes,No,No
1369-JQWTFW-L3G,5,5,Female,63,13,Sales,No,1,No,23000,12.1,0.345092,2.437908,No,Unmarried,1,5,0,1,0,1,1,Own,Domestic,12100,27,No,Yes,Visa,7,4,894.4,No,25,17.1,153.8,No,0,0,No,No,0,0,No,No,No,2,No,Yes,No,No,No,16,Yes,No,No,No,No
2030-AJBYFE-SPO,3,2,Female,74,11,Labor,No,31,Yes,27000,10.7,0.603801,2.285199,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign,10500,23,No,No,AMEX,36,14,4386.1,No,69,66.15,1458.5,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,13,No,No,No,No,Yes
3583-ZQUSBL-FJ7,3,4,Male,61,13,Professional,No,12,No,38000,14.6,0.399456,5.148544,No,Unmarried,1,3,0,3,0,1,4,Own,Foreign,22800,29,No,Yes,Mast,31,14,3211.9,No,57,38.55,709.45,Yes,59.75,3368.5,Yes,Yes,60.5,3445.4,Yes,Yes,No,2,Yes,Yes,Yes,Yes,Yes,20,Yes,No,Yes,No,No
6510-WXCIOY-VTZ,2,1,Male,45,11,Professional,No,10,No,40000,5.1,0.8466,1.1934,No,Unmarried,1,2,2,0,0,1,2,Own,Domestic,18800,25,Yes,No,Visa,7,10,1621.5,Yes,18,17.7,108.5,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,20,No,No,No,No,No
