"YYYYMM","ExRet","d.p","d.y","e.p","d.e","svar","b.m","ntis","tbl","lty","ltr","tms","dfy","dfr","infl","lzrt","ogap","wtexas","ndrbl","skvw","tail","dtoy","dtoat","ygap","rdsp","tchi","avgcor","sntm","fbm"
200701,1.1163,-4.048812352,-4.03485118,-2.863765357,-1.185046995,0.000450484,0.27814421,-0.013986663,0.0498,0.0502,-0.0102,4e-04,0.0094,0.0051,0.003052527,-1.912349561,0.090443703,-0.044042728,0.033459497,0.03982145,0.423447728,0.999993662,0.999993662,-2.910267191,0.016928894,1.055159983,0.176858202,0.682948628,0.152075028
200702,-2.3479667,-4.018651696,-4.040740002,-2.835037082,-1.183614614,0.001476855,0.286148494,-0.015141024,0.0503,0.0477,0.0335,-0.0026,0.0089,-0.0048,0.005350368,-1.907773696,0.09864442,0.062059481,0.00905144,-0.228637889,0.431989044,0.959488185,0.959488185,-2.881157018,0.018952823,1.055159983,0.273399472,0.710217504,0.15327324
200703,0.6777333,-4.020574471,-4.010643987,-2.838371395,-1.182203075,0.001587526,0.269050013,-0.012486353,0.0494,0.0493,-0.0145,-1e-04,0.0097,-0.0086,0.009105696,-2.015112372,0.099525906,0.067335707,0.03044223,0.003317938,0.446955025,0.966192057,0.966192057,-2.882962279,0.017811323,1.055159983,0.35943234,0.741289781,0.144558366
200704,3.9932667,-4.054154458,-4.011774622,-2.873677714,-1.180476745,0.000582146,0.254456169,-0.0089119,0.0487,0.0489,0.0085,2e-04,0.0092,0.0055,0.006496163,-1.876674086,0.105410779,-0.002426448,0.039868339,0.051679697,0.450894028,0.995577299,0.995577299,-2.91951113,0.020287069,1.055159983,0.378363758,0.746691034,0.145612917
200705,3.0517333,-4.077462096,-4.045431372,-2.898684603,-1.178777493,0.000696573,0.243911494,-0.010283118,0.0473,0.051,-0.02,0.0037,0.0092,0.0022,0.006110719,-1.950074445,0.10479812,-0.026755853,0.012244952,0.022084566,0.444271058,0.999600971,0.999600971,-2.945090976,0.020299958,1.055159983,0.30812785,0.638458615,0.168011101
200706,-2.0461667,-4.050837514,-4.068814445,-2.873732829,-1.177104685,0.001472436,0.24789561,-0.011064006,0.0461,0.0521,-0.0091,0.006,0.0091,-0.0057,0.001937975,-2.068895695,0.103820707,0.100749766,0.016351923,0.02242201,0.426479846,0.980426021,0.980426021,-2.92347492,0.020602524,1.055159983,0.30260691,0.605862647,0.135114948
200707,-3.5213667,-4.008093929,-4.04059843,-2.866348663,-1.141745266,0.002426262,0.251584964,-0.015261855,0.0482,0.0501,0.0284,0.0019,0.0092,-0.0316,-0.000254377,-2.159221502,0.10138232,0.109692068,0.035550919,-0.0174431,0.430723011,0.943685935,0.943685935,-2.915138827,0.027485712,0.80856612,0.388761103,0.599331474,0.143186372
200708,1.1594,-4.010740181,-3.997958622,-2.904897884,-1.105842298,0.005133964,0.248839851,-0.012197537,0.042,0.0487,0.0199,0.0067,0.0086,-0.0047,-0.001833902,-2.556070978,0.102527509,-0.053964194,0.038389019,0.0211211,0.392582893,0.954096344,0.954096344,-2.950540242,0.029262405,1.055159983,0.463692248,0.570366109,0.147776859
200709,3.4226333,-4.035874853,-4.000706569,-2.966515403,-1.06935945,0.001868477,0.239207437,-0.013015004,0.0389,0.0489,0.0012,0.01,0.0085,0.0123,0.002755907,-2.228322274,0.103625812,0.103541498,0.008500613,0.064207517,0.411809832,0.992515933,0.992515933,-3.010723658,0.022133697,1.055159983,0.466482788,0.454011163,0.153490464
200710,1.411,-4.041315306,-4.026601749,-3.035338065,-1.005977241,0.001682878,0.23861706,-0.0179548,0.039,0.048,0.0155,0.009,0.0082,-0.0067,0.002139191,-2.060989489,0.099305683,0.153356198,0.025008874,-0.007191063,0.443558276,0.98344315,0.98344315,-3.079641991,0.033340446,1.055159983,0.417818606,0.417939817,0.165940759
200711,-4.4107,-3.987084613,-4.032127403,-3.047500503,-0.939584111,0.005636836,0.248579692,-0.025158604,0.0327,0.0445,0.0468,0.0118,0.0096,-0.0389,0.005939618,-2.513327726,0.103795601,-0.059048428,0.003906212,0.028927935,0.436233193,0.944028499,0.944028499,-3.088162484,0.027134887,0.78686274,0.410034508,0.487685216,0.159414212
200712,-0.8616,-3.96931443,-3.977980359,-3.099511861,-0.869802568,0.00234533,0.250582973,-0.040637294,0.03,0.045,-0.0029,0.015,0.0116,0.0057,-0.000670863,-2.355015145,0.10247627,0.082957111,0.08057774,-0.033642903,0.442750454,0.936481479,0.936481479,-3.139693651,0.020240758,-0.562545299,0.40410161,0.468940402,0.156257028
200801,-6.3457667,-3.899372593,-3.962486502,-3.065994193,-0.8333784,0.004831786,0.262754422,-0.043179153,0.0275,0.0436,0.0213,0.0161,0.0121,-0.0196,0.004970576,-2.454303826,0.099815791,-0.044606566,0.043333441,0.0613777,0.400660098,0.893101289,0.893101289,-3.102711776,0.032630172,-2.682554213,0.394661725,0.660829686,0.166186066
200802,-3.3185667,-3.857211262,-3.89259097,-3.061113448,-0.796097813,0.003225642,0.270979321,-0.049608215,0.0212,0.0438,0.0018,0.0226,0.0129,-0.0089,0.002904112,-2.364067168,0.094912128,0.110286899,0.029038594,-0.068262964,0.424141794,0.865993436,0.865993436,-3.097831031,0.033921145,-2.682554213,0.351923645,0.60350395,0.16024882
200803,-0.445,-3.844497908,-3.85047532,-3.086594528,-0.75790338,0.006337673,0.254057567,-0.051831559,0.0126,0.0432,0.0106,0.0306,0.0138,-0.0165,0.008668213,-2.393181318,0.090278227,-0.002358027,0.049589869,0.079929247,0.452067971,0.86574634,0.86574634,-3.121092568,0.028059697,-2.682554213,0.384801984,0.629391836,0.162068441
200804,4.7554,-3.886131599,-3.83968066,-3.184118772,-0.702012827,0.002903729,0.243014696,-0.048844729,0.0129,0.0458,-0.0288,0.0329,0.0142,0.0379,0.006064778,-2.122927491,0.082345801,0.119755761,0.010287015,0.041955549,0.451125383,0.905086861,0.905086861,-3.220257819,0.035297837,-2.682554213,0.38627255,0.434463753,0.177183394
200805,1.1544333,-3.891955033,-3.881337446,-3.248559204,-0.643395828,0.001640653,0.246510612,-0.04546239,0.0173,0.0475,-0.0164,0.0302,0.0136,-0.0113,0.008420886,-2.035302473,0.075150597,0.12005277,0.010878324,0.048503444,0.447971404,0.892251278,0.892251278,-3.286625405,0.025147081,-2.682554213,0.359102756,0.408913236,0.184417015
200806,-8.4392,-3.797300203,-3.887183753,-3.215561012,-0.581739191,0.00342524,0.274491388,-0.047376886,0.0186,0.046,0.022,0.0274,0.0139,-0.0281,0.010076997,-2.068160005,0.071732118,0.099018453,0.013804045,0.01676181,0.432655841,0.801298031,0.801298031,-3.255742802,0.043187379,-2.682554213,0.298246056,0.334827587,0.229292556
200807,-0.8664333,-3.785744704,-3.795653005,-3.241455743,-0.544288961,0.004465847,0.273815655,-0.046931845,0.0163,0.0465,-0.0025,0.0302,0.0149,-0.0084,0.005251011,-2.1806612,0.065796926,-0.112817948,-0.013604181,0.062704943,0.434727937,0.803275506,0.803275506,-3.280772606,0.045519327,-2.682554213,0.272270054,0.237405425,0.218584646
200808,1.3521667,-3.796217012,-3.784100215,-3.290705181,-0.505511831,0.003447847,0.269889246,-0.046333437,0.0172,0.0449,0.0242,0.0277,0.0151,-0.0121,-0.003991562,-2.199389841,0.048895605,-0.069420955,-0.012771542,0.033203896,0.451573104,0.814961739,0.814961739,-3.328867642,0.039433319,-2.682554213,0.301532179,0.173860727,0.244296788
200809,-8.6408667,-3.699394436,-3.794575222,-3.234089218,-0.465305217,0.023774669,0.287123548,-0.048922844,0.0113,0.0443,0.0112,0.033,0.0166,-0.0975,-0.001383019,-2.328020829,0.003769181,-0.128515794,-0.003492234,-0.046612155,0.432482392,0.766044479,0.766044479,-3.270324711,0.051869742,-2.682554213,0.462144941,0.076248529,0.245204601
200810,-16.7538333,-3.519167532,-3.704804018,-3.303848226,-0.215319305,0.058088525,0.334099374,-0.055954167,0.0067,0.0478,-0.0383,0.0411,0.026,-0.0067,-0.010101333,-2.647784141,0.011688027,-0.323733863,-0.069620046,0.158756897,0.401693374,0.679317376,0.658335292,-3.341240345,0.049211035,-2.682554213,0.617668688,-0.001310368,0.248963009
200811,-7.3670333,-3.44680819,-3.524606537,-3.569910271,0.12310208,0.036256881,0.352867356,-0.052779575,0.0019,0.0372,0.1443,0.0353,0.0309,-0.0269,-0.019152895,-2.506893392,-0.002567688,-0.18928047,-0.078631648,0.116773531,0.428016573,0.643186472,0.623320364,-3.604601511,0.054599013,-2.682554213,0.650638461,-0.066502678,0.25853451
200812,1.197,-3.460068076,-3.45227694,-4.105981341,0.645913264,0.020090081,0.354984225,-0.024498464,3e-04,0.0303,0.0967,0.03,0.0338,0.0593,-0.010342474,-2.146064048,-0.032493235,-0.289078066,-0.088068249,-0.036765337,0.435588062,0.672097992,0.619603333,-4.129893161,0.045444344,-2.682554213,0.652058125,-0.065084557,0.298634561
200901,-8.2723333,-3.383899796,-3.473449681,-4.214467234,0.830567438,0.011971096,0.38939314,-0.025056138,0.0013,0.0394,-0.1124,0.0381,0.0309,0.0175,0.004352417,-2.070190473,-0.058664057,0.063184713,-0.153249173,-0.038878951,0.419031084,0.612707724,0.564851781,-4.239354949,0.069275905,-2.682554213,0.597365439,-0.017494302,0.322318673
200902,-10.3838,-3.281006356,-3.3974629,-4.345198512,1.064192155,0.009961209,0.441103055,-0.024927495,0.003,0.0401,-0.0056,0.0371,0.0281,-0.0252,0.004972933,-1.801690383,-0.066361209,0.057991852,-0.166566588,-0.035457745,0.434645027,0.540880826,0.498634971,-4.373494381,0.04723978,-2.682554213,0.507343411,-0.05706268,0.34300622
200903,8.7459,-3.376708686,-3.29475595,-4.756238235,1.379529549,0.020364379,0.296528285,-0.037427388,0.0021,0.0355,0.0641,0.0334,0.0292,-0.0659,0.002431748,-2.09249368,-0.083593257,0.125028313,-0.16229987,0.030377347,0.454162955,0.582692867,0.537181255,-4.784047936,0.050479089,-2.682554213,0.50747329,-0.047542541,0.339523676
200904,9.4096667,-3.48700439,-3.397232175,-4.814914905,1.327910515,0.00755104,0.276227577,-0.030993037,0.0016,0.041,-0.0649,0.0394,0.03,0.0619,0.002496368,-2.016932432,-0.092453476,0.013690356,-0.123221044,0.034177508,0.425575227,0.625516534,0.57666015,-4.843793864,0.068974109,-2.435960351,0.500242233,-0.193158219,0.333174062
200905,5.449,-3.559678493,-3.507957934,-4.836477761,1.276799269,0.00638114,0.265432048,-0.024348757,0.0018,0.0432,-0.0248,0.0414,0.0252,0.0737,0.002888764,-2.068373228,-0.103872799,0.316981132,-0.093728352,0.069419101,0.434249192,0.672583856,0.600113805,-4.868848141,0.049971866,-1.097845919,0.468049258,-0.294403535,0.317463348
200906,0.2326,-3.581276317,-3.581080501,-4.807398801,1.226122483,0.003472526,0.267107849,-0.022097491,0.0018,0.0429,0.0083,0.0411,0.0189,0.0267,0.008589892,-1.751096287,-0.108320007,0.052933193,-0.107030174,0.029993739,0.417948127,0.7169198,0.596348767,-4.843923575,0.036245278,-0.279076407,0.345416993,-0.286930851,0.101914277
200907,7.4332,-3.675094455,-3.603572478,-4.677403086,1.002308631,0.003771055,0.246004791,-0.013781643,0.0018,0.043,0.0019,0.0412,0.0168,0.0546,-0.001585587,-1.792637152,-0.098179161,-0.008020624,-0.084431997,0.016309598,0.436072826,0.778419415,0.647505424,-4.712384055,0.038214795,0.820053667,0.367713928,-0.462302721,0.104328001
200908,3.4609333,-3.730908415,-3.697899094,-4.542772361,0.811863945,0.002177724,0.237594089,-0.007921404,0.0017,0.0415,0.0231,0.0398,0.0132,4e-04,0.00224285,-1.873517222,-0.088168721,0.010251227,-0.067378334,-0.00208589,0.461212814,0.823409244,0.670426763,-4.578042975,0.050355663,0.820053667,0.360025764,-0.456637983,0.087920288
200909,3.6434,-3.78934537,-3.754245266,-4.434342134,0.644996764,0.001912628,0.232310024,-1.43e-05,0.0012,0.0403,0.0176,0.0391,0.0118,0.0097,0.000625481,-1.815042081,-0.081299149,0.007003001,-0.094031789,0.027467586,0.437262088,0.896705496,0.685676122,-4.46777691,0.028898444,0.820053667,0.341956139,-0.49114525,0.088453944
200910,-1.8317333,-3.790470071,-3.810429936,-3.710527074,-0.079942998,0.003897966,0.232299261,0.003197599,7e-04,0.042,-0.0171,0.0413,0.0114,0.0187,0.000963101,-1.986990443,-0.079558804,0.093386318,-0.074516693,-0.010183828,0.417340636,0.962400629,0.685707891,-3.743865133,0.035198586,1.055159983,0.357690126,-0.471094291,0.108470132
200911,6.0215333,-3.867787805,-3.812008789,-3.357296973,-0.510490832,0.002001319,0.218104872,0.00753192,5e-04,0.0406,0.0208,0.0401,0.0113,-0.0164,0.000707753,-1.836360058,-0.076750849,0.00194704,-0.100211983,-0.002467598,0.452507347,0.988574596,0.730334152,-3.390731749,0.028923893,1.055159983,0.38379699,-0.679534446,0.11764907
200912,1.8941333,-3.907415218,-3.889800671,-3.085462142,-0.821953076,0.000933435,0.216364517,0.010594468,5e-04,0.0458,-0.0584,0.0453,0.0111,0.0309,-0.001761198,-1.642663019,-0.074756257,0.028501101,-0.114454969,-0.018074615,0.463903308,0.988580378,0.736208685,-3.120732756,0.036546179,1.055159983,0.385263503,-0.800580241,0.131988474
201001,-3.5801,-3.877221688,-3.914896829,-2.984684177,-0.892537511,0.001991703,0.22411702,0.013409685,6e-04,0.0440589,0.0263637,0.0434589,0.0099,-0.0168109,0.003417474,-1.884995843,-0.064707168,-0.082378133,-0.013830857,-0.021456154,0.42419222,0.938641155,0.710742255,-3.02130536,0.026643305,1.055159983,0.342550427,-0.582927834,0.117799773
201002,3.0332333,-3.912874439,-3.884759695,-2.953442805,-0.959431634,0.002373245,0.218518468,0.013932077,0.0011,0.0440712,0.0031542,0.0429712,0.0099,0.0007258,0.000249207,-1.755838064,-0.062586331,0.094303363,0.000809416,-0.075145081,0.423377454,0.962689608,0.728951825,-2.989678298,0.027210564,1.055159983,0.376779318,-0.569235689,0.106665953
201003,6.0889,-3.977602461,-3.9204697,-2.954546065,-1.023056396,0.000633409,0.38187817,0.026390107,0.0015,0.0457777,-0.0178755,0.0442777,0.01,0.0223838,0.004106284,-1.62149163,-0.056314158,0.046788761,-0.006048168,0.042815667,0.462358028,0.995343537,0.766465954,-2.991167249,0.028453557,1.055159983,0.374097377,-0.656323342,0.100966647
201004,1.5843667,-3.990231991,-3.975580523,-2.936000134,-1.054231857,0.001793835,0.376606129,0.026651121,0.0016,0.0437358,0.0303965,0.0421358,0.0096,0.0053437,0.001736885,-1.830169304,-0.053679976,0.031396046,-0.023947355,-0.050177991,0.460707217,0.982470373,0.777195572,-2.973777498,0.033643493,1.055159983,0.375244617,-0.526503752,0.101191902
201005,-8.0244333,-3.90268248,-3.988214133,-2.81833783,-1.08434465,0.008107843,0.409002795,0.025719664,0.0016,0.040681,0.0436836,0.039081,0.0109,-0.0487867,0.000775197,-2.229279528,-0.041024907,-0.140234693,0.003016148,0.137512684,0.405583322,0.904649965,0.715634758,-2.851966011,0.024188981,0.78686274,0.540799081,-0.544528122,0.092987181
201006,-5.3625,-3.845280305,-3.900668685,-2.73181912,-1.113461185,0.005591755,0.424176541,0.018775881,0.0012,0.0376074,0.0445643,0.0364074,0.0135,0.0073811,-0.000976267,-1.968066165,-0.040153138,0.021486486,-0.018395261,-0.041786108,0.429932684,0.872288606,0.690034897,-2.763317787,0.036093124,-0.56867999,0.601557195,-0.589399155,0.113026635
201007,7.0317667,-3.907027636,-3.840511852,-2.774963848,-1.132063788,0.003348786,0.396133553,0.015556761,0.0016,0.0376576,0.0024381,0.0360576,0.0129,0.0145417,0.000211043,-1.973453053,-0.037034299,0.043127398,-0.030184192,-0.013239936,0.422591537,0.934039445,0.738883676,-2.804619732,0.020281031,-0.592911961,0.628303885,-0.626321406,0.112371622
201008,-4.5567333,-3.85367001,-3.902281813,-2.703514744,-1.150155266,0.002704602,0.413981619,0.011217719,0.0016,0.0327078,0.0702126,0.0311078,0.0117,-0.0228938,0.001380664,-1.827421682,-0.034733768,-0.087761573,-0.004952643,-0.013234296,0.455845207,0.89377003,0.707028048,-2.730156675,0.027845785,-1.912001208,0.553374708,-0.59393658,0.115743787
201009,9.0258,-3.932875079,-3.848946604,-2.765115838,-1.167759241,0.002337183,0.384305783,0.003337509,0.0015,0.034063,-0.0153301,0.032563,0.0113,0.0009353,0.000581736,-1.759493943,-0.033534815,0.111497289,0.036178379,0.056640446,0.440943927,0.962786356,0.761624283,-2.791270795,0.027265626,-0.589412926,0.500611961,-0.514533163,0.115615776
201010,3.8617667,-3.963476738,-3.927283737,-2.776161515,-1.187315222,0.00108007,0.372887286,0.007231641,0.0013,0.0367157,-0.0317387,0.0354157,0.0104,0.0114642,0.001245199,-1.591291385,-0.036933519,0.018761726,-0.00684464,0.010116724,0.447023839,0.992276683,0.784952978,-2.801244296,0.023751149,0.790361775,0.439209521,-0.406373118,0.134081684
201011,-0.0167667,-3.955623576,-3.957916485,-2.749338189,-1.206285387,0.001737952,0.376694754,0.014798007,0.0014,0.0380256,-0.0137264,0.0366256,0.0105,0.007999,0.000420646,-1.727863886,-0.037573158,0.032780847,0.01213713,0.028198754,0.445268989,0.961721694,0.777012721,-2.776564175,0.028152956,0.80856612,0.399709314,-0.297181605,0.157221932
201012,6.6937333,-4.013350586,-3.950094068,-2.788651651,-1.224698935,0.000832136,0.358100317,0.012611849,0.0014,0.0413782,-0.0388143,0.0399782,0.0108,0.0351952,0.001718441,-1.511712061,-0.02905146,0.086305278,-0.019974718,0.103806384,0.45710665,0.999320696,0.817359277,-2.821022031,0.031210537,1.055159983,0.336359829,0.000368071,0.139294547
201101,2.3224,-4.025500988,-4.003108003,-2.794123325,-1.231377663,0.00086323,0.348632224,0.015367885,0.0015,0.0432,-0.0196,0.0417,0.0105,-2e-04,0.00476323,-1.744264407,-0.031979018,-0.004267892,0.013044104,-0.045597035,0.434730828,0.991834747,0.839556978,-2.827461384,0.023823613,1.055159983,0.307680964,0.02060539,0.148667329
201102,3.2399667,-4.046818848,-4.015362253,-2.808940181,-1.237878667,0.001065533,0.339096573,0.015918108,0.0013,0.0426,0.0113,0.0413,0.0093,0.0044,0.004931365,-1.748431679,-0.037510728,0.067150236,-0.020506949,0.01398414,0.446528882,0.986691415,0.86316595,-2.844114256,0.021954439,1.055159983,0.233271688,0.081167318,0.145020023
201103,0.0541667,-4.035734025,-4.036781876,-2.791524947,-1.244209078,0.002347264,0.354269939,0.012476022,0.001,0.0429,-6e-04,0.0419,0.009,-0.0066,0.009751072,-1.914172382,-0.028296463,0.09361483,0.026839,0.016342752,0.44648996,0.994228185,0.86975918,-2.82505643,0.022655753,1.055159983,0.32662338,0.107013814,0.154410077
201104,2.9391,-4.05096821,-4.022871294,-2.809181738,-1.241786472,0.00063653,0.340696801,0.0093802,6e-04,0.0416,0.0199,0.041,0.0086,0.004,0.00643943,-1.677242598,-0.032814399,0.067802995,-0.012008335,0.049118649,0.443095893,1,0.904409818,-2.843196616,0.019479302,1.055159983,0.333958983,0.204744439,0.16585688
201105,-1.1346333,-4.024675935,-4.038268829,-2.785256589,-1.239419346,0.000934204,0.347222189,0.009116844,4e-04,0.0391,0.0355,0.0387,0.0082,-0.0098,0.004704188,-1.790234863,-0.032306959,-0.094276391,0.015802144,0.04152599,0.455426723,0.981206881,0.887413137,-2.816464516,0.019749324,1.055159983,0.348964512,0.239696671,0.178636462
201106,-1.6578333,-3.993709575,-4.012135809,-2.756603766,-1.23710581,0.002294747,0.351570039,0.011733553,4e-04,0.0409,-0.0179,0.0405,0.0076,-0.0031,-0.001070967,-1.860258876,-0.030867751,-0.072054528,-0.016262601,0.030065546,0.459107339,0.969072342,0.87643854,-2.786162568,0.015749322,0.274518852,0.355968297,0.220943293,0.186058252
201107,-1.9861333,-3.960563642,-3.982272009,-2.722610765,-1.237952877,0.00183074,0.359418903,0.01237056,4e-04,0.0378,0.0422,0.0374,0.0083,0.0051,0.000886046,-1.862125071,-0.026590462,0.003987408,-0.007719885,0.016870886,0.462005645,0.94791008,0.857299183,-2.752169567,0.021776245,-0.79402329,0.412025392,0.181733617,0.181718238
201108,-5.4339667,-3.890787924,-3.949255416,-2.652007723,-1.238780201,0.019222216,0.375812522,0.012726562,2e-04,0.0315,0.0862,0.0313,0.0099,-0.0622,0.002757589,-2.441843769,-0.021615529,-0.071801839,0.032859044,-0.034436926,0.415390491,0.906560535,0.819902249,-2.67474721,0.030118868,-1.908277108,0.700189233,0.142645106,0.188123095
201109,-7.0246333,-3.805139018,-3.879606146,-2.565550553,-1.239588465,0.006915859,0.399922847,0.013049301,1e-04,0.0265,0.0704,0.0264,0.0118,-0.0129,0.001518462,-2.236887532,-0.023458511,-0.078144353,-0.013414684,-0.00884896,0.407588929,0.851906321,0.770472441,-2.585157082,0.028687407,-2.682554213,0.708416522,0.216039669,0.200492403
201110,10.8997333,-3.891112285,-3.788805694,-2.66797212,-1.223140165,0.007400855,0.365077905,0.007892508,2e-04,0.0291,-0.0306,0.0289,0.0139,0.04,-0.002062683,-2.282050249,-0.018169834,0.138267986,-0.003551577,-0.070180565,0.427929759,0.933216711,0.844010355,-2.689244255,0.035062401,-2.447447897,0.705565572,0.226732619,0.2155651
201111,-0.2735333,-3.869969973,-3.875041457,-2.663015625,-1.206954348,0.007679603,0.362329898,-0.004340313,1e-04,0.0273,0.0251,0.0272,0.0127,-0.0607,-0.000843561,-2.055138038,-0.018793607,0.076939586,0.021521537,0.118073046,0.492295533,0.940294476,0.850411556,-2.682916287,0.025612391,-2.447447897,0.645037413,0.252724236,0.226406182
201112,0.9418667,-3.86264989,-3.854153336,-2.671627181,-1.191022709,0.002764092,0.357232541,-0.006497331,1e-04,0.0255,0.027,0.0254,0.0132,0.0242,-0.002466516,-1.857101926,-0.014897556,-0.015245118,0.047422235,0.051619526,0.466075003,0.953711553,0.862546092,-2.691233711,0.021131354,-2.682554213,0.619482756,0.241252926,0.222399936
201201,4.518,-3.893671789,-3.85101179,-2.708210225,-1.185461564,0.000648134,0.345487303,-0.013062132,3e-04,0.0249,2e-04,0.0246,0.0138,0.0192,0.004400191,-1.595027662,-0.010003659,-0.003743802,0.025529001,0.014930944,0.439469129,0.986134074,0.891869338,-2.727718691,0.033640777,-0.818302973,0.557100832,0.169785387,0.222542498
201202,4.3266,-3.921954909,-3.882167577,-2.741957308,-1.179997601,0.0006237,0.336973935,-0.014466313,9e-04,0.0272,-0.0196,0.0263,0.0129,0.0253,0.004402974,-1.824714966,-0.008213991,0.087548243,0.046111303,0.054013766,0.455225021,0.995920837,0.914401678,-2.761465774,0.022388121,0.790685004,0.323789358,0.182048784,0.218748247
201203,3.2799333,-3.941433076,-3.91058154,-2.766804861,-1.174628215,0.00115527,0.346181967,-0.01377505,8e-04,0.0297,-0.0302,0.0289,0.0124,-1e-04,0.007594559,-1.887321142,-0.014199687,-0.037822189,0.007427507,0.030990617,0.450031012,0.996927432,0.93275527,-2.788272767,0.021349303,1.055159983,0.220222324,0.247300615,0.223162224
201204,-0.6100667,-3.92219202,-3.929717765,-2.761616006,-1.160576014,0.001627545,0.346140311,-0.012414026,8e-04,0.0268,0.0409,0.026,0.0123,-0.0158,0.00302103,-1.880047912,-0.007568394,0.018052994,-0.003520335,0.021637065,0.480296016,0.996165703,0.932867522,-2.781908709,0.021150878,1.055159983,0.326040477,0.223535702,0.225202328
201205,-5.9865,-3.845913119,-3.91061237,-2.699259119,-1.146654,0.001496091,0.36904736,-0.015270754,9e-04,0.0221,0.0643,0.0212,0.0127,-0.0299,-0.001173479,-1.751104627,-0.007021506,-0.175135857,-0.003353721,0.000398785,0.456207424,0.933289506,0.87496373,-2.717099038,0.026320303,0.820053667,0.357947677,0.187491308,0.231469451
201206,4.139,-3.873258685,-3.834466024,-2.740399644,-1.132859041,0.003437228,0.355103885,-0.019043064,9e-04,0.0233,-0.0136,0.0224,0.0138,0.02,-0.001466397,-1.866224575,-0.008136207,-0.017105871,-0.017668846,0.00402285,0.446905911,0.969935961,0.90931997,-2.756469824,0.025187532,1.055159983,0.448715687,0.190226461,0.210702353
201207,1.4279667,-3.870940047,-3.858421098,-2.758316819,-1.112623227,0.00155284,0.351593705,-0.020320773,0.001,0.0216,0.0247,0.0206,0.0147,0.0365,-0.001629786,-1.702112246,-0.006888652,0.035747883,0.030103858,0.052265458,0.46293959,0.979619438,0.918398281,-2.773500955,0.028100094,1.055159983,0.436680079,0.194817034,0.216194465
201208,2.2660667,-3.87589,-3.856319398,-2.783314947,-1.092575054,0.000727127,0.349387052,-0.019782956,0.001,0.0223,-0.0068,0.0213,0.0143,-0.0025,0.005565158,-1.443695274,-0.011947259,0.095254314,-0.057705464,0.07804168,0.465927035,0.985806502,0.924198685,-2.799975388,0.022823697,1.055159983,0.425599635,0.112036104,0.221454178
201209,2.5028333,-3.885427096,-3.861480039,-2.812719148,-1.072707948,0.001044635,0.340382954,-0.017424901,0.0011,0.0235,-0.0146,0.0224,0.0135,0.002,0.004462212,-1.582140123,-0.013518586,-0.044469783,5.06645111328709e-05,0.073171094,0.487478346,0.988247347,0.948646372,-2.829772903,0.019049231,1.055159983,0.324293226,0.094483023,0.214654821
201210,-1.7920333,-3.84694576,-3.866933596,-2.792692777,-1.054252983,0.000925533,0.349237122,-0.015713137,0.001,0.0238,-0.0014,0.0228,0.0111,0.022,-0.000388925,-1.640789488,-0.011392709,-0.064547624,0.013795731,-0.019587966,0.478354603,0.962256845,0.924595451,-2.810041416,0.027094388,1.055159983,0.295451432,0.105487318,0.222552825
201211,0.5251,-3.831630728,-3.828788069,-2.795496903,-1.036133825,0.001902649,0.351137531,-0.012093925,9e-04,0.0228,0.0144,0.0219,0.0101,-0.0236,-0.004738087,-1.623087609,-0.007798001,0.026788821,-0.029700824,-0.006424342,0.477774918,0.957048967,0.919591402,-2.811862257,0.022248542,1.055159983,0.359912992,0.041095292,0.236748497
201212,0.8449667,-3.820840314,-3.813796867,-2.802501818,-1.018338497,0.001035707,0.349032443,-0.011549118,7e-04,0.0246,-0.0202,0.0239,0.0098,0.014,-0.002693064,-1.500332698,-0.006466186,0.037158347,0.049527692,0.074690916,0.482073128,0.96282113,0.92513765,-2.819555572,0.020283383,1.055159983,0.368942648,0.00346425,0.242231126
201301,5.2302667,-3.860852819,-3.811655059,-2.847124847,-1.013727973,0.000906801,0.329984027,-0.008016734,7e-04,0.0291,-0.0332,0.0284,0.0093,0.0019,0.002957304,-1.430520646,-0.007926321,0.063377981,0.009955672,0.086115249,0.430268258,0.993275249,0.978541469,-2.866044732,0.021667917,1.055159983,0.374504954,0.048822965,0.224408504
201302,1.2929667,-3.862751047,-3.851751165,-2.85357083,-1.009180217,0.001242743,0.325431232,-0.008864249,0.001,0.0285,0.0114,0.0275,0.0095,-0.0021,0.00819003,-1.684712346,-0.004044548,-0.057552483,0.035689435,0.007156955,0.472366273,0.998516558,0.992231299,-2.87317736,0.017545158,1.055159983,0.351292521,0.09431478,0.218158138
201303,3.7509,-3.889086854,-3.853731487,-2.884392942,-1.004693911,0.00048452,0.346129997,-0.00891064,9e-04,0.0287,-0.0062,0.0278,0.0092,0.0044,0.002614509,-1.524609754,-0.00084359,0.056611974,-0.027665506,0.029132951,0.468898386,1,1,-2.903803336,0.015983835,1.055159983,0.304585844,0.047100602,0.207875745
201304,1.9571,-3.895099171,-3.877175009,-2.890040059,-1.005059112,0.001682747,0.340036254,-0.008004859,6e-04,0.0264,0.0378,0.0258,0.0086,-0.0029,-0.001039639,-1.681328957,-0.00250246,-0.041341012,0.020374828,-0.047573447,0.449762225,0.998295341,0.998295341,-2.907486973,0.021410088,1.055159983,0.332583994,-0.057359006,0.207438278
